timestamp,0,1,2,3
1.2,118.16684935168512,125.19409730333517,137.06476200059467,147.15732449002738
1.24,127.87148649413528,131.93264980288117,150.65007816138163,153.09508902271622
1.28,130.6798779446695,135.3290508123098,157.48658611948557,158.29772757705254
1.32,140.2203208530736,141.08444699938423,160.65419385834034,161.19707317965833
1.36,144.1372434088818,145.25884571480873,166.18291871156327,163.15245379733136
1.4,147.1223775747194,149.6577409301326,166.050947493736,161.78210310394107
1.44,160.16645811725496,156.9174608384392,172.08924326916028,164.3472308244119
1.48,167.02285841576972,160.97897760364776,174.28374454416243,165.5395718372717
1.52,173.43416430694165,164.4768210898503,176.67398001805557,167.09382592702678
1.56,177.21832382744572,167.672572573091,179.08518986849853,169.2636280981098
1.6,177.96309916269743,169.67651210039193,177.7166041745257,169.3187807851083
1.64,176.09718805688092,169.93575473358,176.85294356652892,170.27976375824758
1.68,177.3797196041373,169.70305290713753,177.16651102819156,170.1623708205271
1.72,177.18541012471528,169.31501035505738,179.45212200674683,169.5781785329161
1.76,178.36287706586054,168.96869611816592,177.72939443269894,170.04926686134849
1.8,178.6693433940678,169.1090643682246,177.64944958918215,170.1547973710776
1.84,179.5815829593527,167.72118734593803,178.6778209003396,169.80306152411998
1.88,179.14698457053697,167.82564763634912,179.61832370260694,169.74554785976582
1.92,178.2851818854507,167.29582623226275,179.672502384327,169.14596427267912
1.96,176.2671312047107,167.78098216067016,179.36181433820565,167.8123584068164
2.0,173.6057153194019,166.2033153741762,176.84424741037876,167.92115849919216
2.04,167.86170330845817,163.08713954635832,169.51666854174098,165.10748791409733
2.08,154.0976392033314,155.48698734349742,166.8886304178334,162.14942714890066
2.12,149.77889793276609,151.8685612689338,160.21824149630123,159.32771630987514
2.16,147.4969346611057,147.82201474345487,159.7513797515597,160.26418351635567
2.2,138.42683535709656,143.11846369934952,153.66132460756995,157.66156795961828
2.24,133.1790499626704,139.6958617882103,150.64944255292528,157.90326543489144
2.28,118.78422188671294,133.2855747698311,143.34875437511556,153.43685203712053
2.32,116.63844829795295,129.0486263480461,138.67290229599752,150.04974088283748
2.36,110.11000713366128,123.10219331260079,131.86915131317,146.60745361700808
2.4,98.36153654254048,114.76588630126771,131.34844993682583,145.32752910733916
2.44,90.36178004890955,107.69841128169976,121.24270587770556,130.57661948232092
2.48,75.71599730481776,88.38992272512003,92.71094236771519,104.77909238922459
2.52,69.58107719742608,84.13320848212248,77.4539619267222,86.22607620735549
2.56,62.43508908549905,77.9512552000882,71.70457833935787,80.98829608569203
2.6,59.37860793700494,73.55973964622179,69.75003469264377,79.74227920843647
2.64,56.333455169247635,72.19275904432781,66.80971223402474,76.61551796683051
2.68,60.33116163141991,74.69838527650808,72.63553162495546,80.88701691547209
2.72,62.571803168082006,76.52341967509041,73.48959360184642,83.78613364492517
2.76,69.61399527438527,81.88031250687152,85.33807577659208,97.62943253108217
2.8,79.99080885980624,94.35353458869652,100.58775357817545,107.43088750723089
2.84,90.69169262406194,106.6408458620768,120.22475950521401,125.60148962923667
2.88,103.894609909308,120.23189270060806,136.01730123879875,147.6845691230402
2.92,112.50137043137012,125.66435914050648,139.22122466974207,150.40229600565854
2.96,124.02647197013185,133.18052835166793,147.907731287516,154.02344911716654
3.0,125.97548071808258,134.43186614093796,151.0254309232425,157.58450327655902
3.04,132.81542778622747,139.96389172109298,151.8250259016881,155.00916089881625
3.08,141.21892952790662,145.0874739873984,164.32620025906348,163.1508677790645
3.12,149.3098436079965,150.11085345258036,168.6354446793622,165.71538817045936
3.16,155.4913124748677,152.7260196856814,173.19072001401514,167.51449781028805
3.2,162.64216538979784,157.79674140099445,174.07807890957105,165.43001414696135
3.24,166.85669994264848,159.12353520798416,175.5716036587556,168.02501977363696
3.28,178.54036487645726,168.229489026317,179.38116737757085,168.4629927709188
3.32,177.4829902228637,169.4352079116199,179.15355621481916,168.91599864565444
3.36,177.10713890185298,168.89984956854255,176.41004904810356,170.1803476895328
3.4,177.0927961861303,168.37649720662708,174.66403588405316,171.52623344013296
3.44,177.46217016085745,169.08785597737412,175.8631691679768,170.52234940395175
3.48,179.3495173428053,167.8421037351074,175.92792202752966,170.04197628304104
3.52,179.40280478946949,168.00089906901692,177.5323103579833,170.18705806389875
3.56,179.66792961677993,168.24655895670193,176.93542003575442,170.2459286620881
3.6,179.86465232176477,168.32087078728,177.97812532681138,169.1653284982613
3.64,179.19797231331248,168.32201262132006,177.34843755483672,169.6835660179885
3.68,178.75693750972385,168.3732916654451,178.31191574958797,168.81426164599532
3.72,176.6975235150833,167.66264478596594,179.71458235402022,167.82570961534458
3.76,172.02514370063977,165.18810729034553,179.41306031913504,168.81530776823362
3.8,170.81654646024023,165.3634269550872,176.04690020531538,167.1713043825609
3.84,164.83752082941515,160.9971646872187,172.87951038955336,166.54008226274453
3.88,152.78852263208634,152.38855460515973,166.9076271142252,164.80431200862853
3.92,148.82226903392603,148.53714865868454,165.72611935964906,163.45839952993052
3.96,143.2236961502295,144.449298364668,160.09845224027262,160.41327874813646
4.0,136.62508566643575,139.6932644773153,155.27287436203474,159.94378335296463
4.04,128.57674931827444,136.18681652813927,150.17145744219047,157.4718986546975
4.08,120.75195606643616,129.75314040131363,145.57655401113632,153.79644934337216
4.12,116.68184229148565,124.1256640842189,136.10001072665762,148.75044257598267
4.16,106.48164751211829,116.96536266131712,136.85673741519645,146.61448090977103
4.2,101.2182915271418,113.00564816998087,125.25616174533887,132.16245146265692
4.24,82.38114547928205,94.1506285186985,112.04425639112934,124.31308797289478
4.28,63.45201498391121,76.81890513519977,81.85249902831042,94.02350650075145
4.32,58.972581163467886,69.09412704518076,73.31641145288661,81.89499686713866
4.36,55.34941568294041,68.68270842386536,73.37892534061767,82.00011336981444
4.4,54.00873164751687,62.591901427894676,65.22977581716289,68.51606981143169
4.44,52.25316463390369,66.48301296456088,64.3022043209661,69.46822600117052
4.48,57.85617130647152,67.40812642827073,62.95712932422292,69.33579834920839
4.52,62.04113272427856,74.41378186655004,83.90356997018488,94.96760448693814
4.56,72.25681427327831,84.88473204006024,93.1972572524263,104.54719837379652
4.6,83.46579790887266,93.43055230883257,115.87436170208787,130.7040448797552
4.64,90.47452373858654,103.92947382897798,130.27442050351564,144.7732693805416
4.68,109.3886787229356,117.58089776598395,138.52395435983834,153.41925588068813
4.72,116.2635099227462,125.92127532964913,139.7709004988625,154.3357461217191
4.76,121.73959358164626,134.61562358395798,145.7896697783054,154.57501359958505
4.8,126.88497419890965,135.91400064627004,149.9591783682764,156.30759953976107
4.84,135.51248798928654,141.30830701016012,155.1294053738946,158.134762120414
4.88,142.76607711600212,149.38798280975234,160.74016171949472,162.6918377508364
4.92,153.71903160019218,154.83316512305734,166.2556732960812,164.40200594214735
4.96,161.03756649858445,158.43571786012492,169.04237559016067,164.42649856282395
5.0,167.5310364692554,162.0711836026738,171.87770044162937,165.13095735534552
5.04,170.00796241575966,162.54652495822282,175.10677841423683,166.48746058930095
5.08,178.23371846340865,170.82426522580005,179.7915574074527,167.38144632270257
5.12,175.09644364117895,170.9851328378546,175.3109188894499,169.31780885514505
5.16,175.13971239267298,172.08952582730862,177.04395305869684,168.75345987984898
5.2,177.5873099683698,171.01919603587478,176.5428961434375,169.36169701748588
5.24,179.32032717467322,169.4950177596948,177.61142814989907,169.08849288211997
5.28,178.88429722617727,168.40313595524466,175.63949478579715,169.96479909496082
5.32,178.37074300147444,167.96790360847064,176.90801622042574,169.82829441950705
5.36,177.94497421420652,167.4606178062932,177.30260187535043,169.87067441706048
5.4,177.75923404659903,167.50405458844207,176.7000324197183,169.415412930246
5.44,176.64646130295898,167.527062563039,178.90493779158362,168.3215723153189
5.48,175.65054652959793,167.80727574660202,177.31673298778747,167.92785995108568
5.52,169.29598904841578,166.46208883174677,175.91530103424674,168.36308823260387
5.56,165.5460338943045,162.39727820844075,176.19358036436455,168.65517396347713
5.6,157.75376014298342,159.23243219278987,168.61106025212842,163.9418542654455
5.64,154.25314974150012,155.6303419882095,163.59708066363575,162.0080813421674
5.68,148.54786961957763,150.13347947838625,159.31032653125055,159.61351443917428
5.72,138.96003942137324,144.54504962871786,153.66893463056334,157.3347759262561
5.76,131.95237126683952,140.8623884720861,147.70212661447442,156.1088973950294
5.8,127.07576766753667,139.51404173219387,139.1621924478386,151.7812508976421
5.84,119.35399480973771,132.89213363061214,136.0344329982338,151.16382574945308
5.88,105.22503724112046,119.70803342869665,127.66560607644446,145.0030619705862
5.92,99.02073472776728,112.49813683634888,118.32170415169875,137.62835446906288
5.96,85.97828100911396,96.1795314897752,109.59444619781509,124.87758749808292
6.0,75.82908388186252,84.5213064348432,91.46469294423379,107.5106230766562
6.04,68.92657137685615,78.07017214108713,84.78124173496181,97.7198260575626
6.08,56.81309431647325,66.92951106266065,65.76735123745519,77.6422366657988
6.12,48.65602867577969,60.10386126385363,58.85675000313772,68.08700000563285
6.16,49.735962846155296,58.3004385332574,60.40807620950929,68.58643335966003
6.2,51.69074981576503,60.276084257433425,53.18189809968201,62.367749071648525
6.24,48.83380564880826,60.61807997138459,66.43001159631689,73.1291795795719
6.28,63.201223983972696,76.11752550752674,84.57349259403085,97.49637580874467
6.32,70.94416632723576,82.79822834980513,94.69985985549164,109.34724075632131
6.36,80.17041655281609,93.48764086367602,109.28386124006809,125.4549357249563
6.4,96.07238865217028,106.94121565759845,125.0802819350433,139.78643931068004
6.44,104.92539695211774,113.76342199395313,138.42683727486389,150.9320880325995
6.48,119.14843277550705,130.99623657426417,150.33504748865073,154.4469222338609
6.52,126.08186655265412,135.40342827814598,155.59827169435286,156.95890848307496
6.56,132.21441020733394,140.08855875721545,156.50531032201317,157.99566856328659
6.6,136.09284005324693,141.90059871499363,161.83238471738738,159.5730203319053
6.64,140.15399878848626,145.50835523358563,161.24714765086995,161.34241622197433
6.68,150.92836655736613,153.5983790349419,169.17520945235043,164.29703675909462
6.72,161.2412566044659,159.2198336131105,169.25481998841266,164.19505070608537
6.76,167.5348583063724,162.1898163877112,172.2663304729515,166.01359121692784
6.8,171.54124170351875,164.55766220153131,175.47808021171247,168.58403573597676
6.84,175.83054372006663,167.37362739330877,176.02129314050003,167.7420685320781
6.88,177.0708371963285,170.8261923732529,178.85445286536313,167.2413498265629
6.92,177.45140102176103,170.99257688145238,179.1227835010546,167.73698049204833
